,Id,idhogar,Target,hacdor,hacapo,v14a,refrig,paredblolad,paredzocalo,paredpreb,pisocemento,pareddes,paredmad,paredzinc,paredfibras,paredother,pisomoscer,pisoother,pisonatur,pisonotiene,pisomadera,techozinc,techoentrepiso,techocane,techootro,cielorazo,abastaguadentro,abastaguafuera,abastaguano,public,planpri,noelec,coopele,sanitario1,sanitario2,sanitario3,sanitario5,sanitario6,energcocinar1,energcocinar2,energcocinar3,energcocinar4,elimbasu1,elimbasu2,elimbasu3,elimbasu4,elimbasu5,elimbasu6,epared1,epared2,epared3,eviv1,eviv2,eviv3,tipovivi1,tipovivi2,tipovivi3,tipovivi4,tipovivi5,computer,television,lugar1,lugar2,lugar3,lugar4,lugar5,lugar6,area1,v2a1-missing,v2a1,dependency,edjefe,edjefa,meaneduc,overcrowding,rooms,r4h1,r4h2,r4h3,r4m1,r4m2,r4m3,r4t1,r4t2,v18q1,tamviv,hhsize,hogar_nin,hogar_adul,hogar_mayor,bedrooms,qmobilephone,hhsize-diff,elec,elec-missing,walls,roof,floor,walls+roof+floor,warning,bonus,phones-per-capita,tablets-per-capita,rooms-per-capita,rent-per-capita,v18q-min,v18q-sum,v18q-count,v18q-std,v18q-range_,dis-min,dis-max,dis-sum,female-min,female-max,female-sum,female-std,female-range_,estadocivil1-min,estadocivil1-max,estadocivil1-sum,estadocivil2-min,estadocivil2-max,estadocivil2-std,estadocivil3-min,estadocivil3-max,estadocivil3-std,estadocivil4-min,estadocivil4-max,estadocivil5-min,estadocivil5-max,estadocivil5-sum,estadocivil6-min,estadocivil6-max,estadocivil7-min,estadocivil7-max,estadocivil7-sum,estadocivil7-std,parentesco1-min,parentesco1-max,parentesco1-std,parentesco2-min,parentesco2-max,parentesco2-std,parentesco3-min,parentesco3-max,parentesco3-sum,parentesco4-min,parentesco4-max,parentesco4-sum,parentesco5-min,parentesco5-max,parentesco6-min,parentesco6-max,parentesco6-sum,parentesco7-min,parentesco7-max,parentesco8-min,parentesco8-max,parentesco9-min,parentesco9-max,parentesco9-sum,parentesco10-min,parentesco10-max,parentesco11-min,parentesco11-max,parentesco11-sum,parentesco12-min,parentesco12-max,parentesco12-sum,instlevel1-min,instlevel1-max,instlevel1-sum,instlevel2-min,instlevel2-max,instlevel2-sum,instlevel2-std,instlevel3-min,instlevel3-max,instlevel3-sum,instlevel3-std,instlevel4-min,instlevel4-max,instlevel4-sum,instlevel4-std,instlevel5-min,instlevel5-max,instlevel5-sum,instlevel6-min,instlevel6-max,instlevel7-min,instlevel7-max,instlevel8-min,instlevel8-max,instlevel8-sum,instlevel8-std,instlevel9-min,instlevel9-max,mobilephone-min,mobilephone-std,mobilephone-range_,rez_esc-min,rez_esc-max,escolari-min,escolari-max,escolari-sum,escolari-std,escolari-range_,age-min,age-max,age-sum,age-std,age-range_,inst-max,inst-std,inst-range_,escolari/age-min,escolari/age-max,escolari/age-sum,escolari/age-std,escolari/age-range_,inst/age-max,inst/age-std,inst/age-range_,tech-min,tech-sum,tech-std,tech-range_,female-head
1244,ID_1f4293cd8,f8bcb17ef,4.0,0,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,False,0.0,0.0,0.0,6.0,8.199999799999999,1.25,7,0,3,3,0,2,2,0,5,1.0,5,5,0,5,0,4,5,0,2.0,False,2,2,2,6,1,2,1.0,0.2,1.4,0.0,1,5,5,0.0,0,0,1,1,0,1,2,0.5477225575051661,1,0,0,0,0,1,0.5477225575051662,0,1,0.5477225575051661,0,0,0,0,0,0,0,0,1,1,0.447213595499958,0,1,0.447213595499958,0,1,0.4472135954999579,0,1,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,1,2,0.5477225575051661,0,1,2,0.5477225575051661,0,0,0,0,0,0,0,0,1,1,0.447213595499958,0,0,1,0.0,0,0.0,0.0,6,12,41,2.4899799195977463,6,26,61,200,15.858751527153707,35,7,2.073644135332772,5,0.11320754716981132,0.46153846153846156,1.1889536589814969,0.1378323188960944,0.34833091436865027,0.2692307692307692,0.09500728359941907,0.23149492017416545,2,10,0.0,0,1
1245,ID_34dcbf486,009ae1cec,2.0,0,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,True,,2.0,0.0,11.0,11.0,1.5,4,1,0,1,0,2,2,1,2,0.0,3,3,2,1,0,2,1,0,2.0,False,1,0,2,3,0,1,0.3333333333333333,0.0,1.3333333333333333,,0,0,3,0.0,0,0,0,0,0,1,2,0.5773502691896258,1,0,1,1,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,1,2,0.5773502691896258,0,1,0.5773502691896258,0,0,0.0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.5773502691896258,0,0,0,0.0,0,1,1,0.5773502691896258,0,1,1,0,0,0,0,0,0,0,0.0,0,0,1,0.0,0,0.0,0.0,1,11,21,5.291502622129181,10,8,34,57,13.45362404707371,26,4,1.5275252316519465,3,0.125,0.6,1.048529411764706,0.23856337854429435,0.475,0.2,0.045572419774025354,0.0823529411764706,1,3,0.0,0,1
1246,ID_bce554d9d,8230d4e9c,2.0,0,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,False,0.0,0.0,0.0,1.0,1.0,0.5,4,0,0,0,0,1,1,0,1,0.0,1,1,0,1,0,2,0,0,2.0,False,1,1,1,3,1,1,0.0,0.0,4.0,0.0,0,0,1,,0,0,0,0,1,1,1,,0,0,0,0,0,0,,0,0,,0,0,0,0,0,1,1,0,0,0,,1,1,,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,,0,0,0,,0,0,0,,0,0,0,0,0,0,0,0,0,0,,0,0,0,,0,0.0,0.0,1,1,1,,0,54,54,54,,0,1,,0,0.018518518518518517,0.018518518518518517,0.018518518518518517,,0.0,0.018518518518518517,,0.0,0,0,,0,1
1247,ID_e986429fd,f4e7c6193,3.0,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,False,0.0,1.0,0.0,0.0,6.0,1.0,4,0,2,2,0,0,0,0,2,0.0,2,2,1,1,0,2,2,0,2.0,False,0,0,0,0,1,1,1.0,0.0,2.0,0.0,0,0,2,0.0,0,0,1,1,0,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,1,1,0,0,0,1,1,0.7071067811865476,0,1,0.7071067811865476,0,0,0.0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0.0,0,1,1,0.7071067811865476,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,1,0.0,0,0.0,0.0,0,6,6,4.242640687119285,6,18,52,70,24.041630560342615,34,2,1.4142135623730951,2,0.0,0.3333333333333333,0.3333333333333333,0.23570226039551584,0.3333333333333333,0.1111111111111111,0.07856742013183861,0.1111111111111111,1,2,0.0,0,0
1248,ID_8cf71807e,3c3b1ee5f,1.0,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,False,0.0,0.66666669,9.0,0.0,8.666667,2.5,4,0,2,2,1,2,3,1,4,0.0,5,5,2,3,0,2,1,0,2.0,False,1,2,2,5,1,1,0.2,0.0,0.8,0.0,0,0,5,0.0,0,0,0,0,0,1,3,0.5477225575051662,1,0,1,1,0,0,0.0,0,1,0.5477225575051661,0,0,0,0,0,0,0,0,1,2,0.5477225575051662,0,1,0.447213595499958,0,1,0.447213595499958,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0.0,0,1,1,0.447213595499958,0,1,2,0.5477225575051661,0,1,1,0,0,0,0,0,0,0,0.0,0,0,1,0.0,0,0.0,1.0,0,11,34,4.207136793592526,11,7,44,127,15.931101656822104,37,4,1.51657508881031,4,0.0,0.55,1.4045454545454548,0.23573780784928577,0.55,0.2,0.08826407831423358,0.2,1,5,0.0,0,0
1249,ID_32ba4e76c,37f048484,2.0,0,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,False,0.0,0.66666669,6.0,0.0,9.333333,1.6666666,5,0,3,3,0,2,2,0,5,0.0,5,5,2,3,0,3,3,0,2.0,False,2,2,2,6,0,1,0.6,0.0,1.0,0.0,0,0,5,0.0,0,0,1,1,0,1,2,0.5477225575051661,1,0,0,0,0,0,0.0,0,1,0.5477225575051662,0,0,0,0,0,0,0,0,1,3,0.5477225575051662,0,1,0.447213595499958,0,1,0.4472135954999579,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,1,3,0.5477225575051661,0,0,0,0.0,0,0,0,0,1,0,0,0,0,0,0.0,0,0,1,0.0,0,0.0,0.0,6,10,37,1.9493588689617927,4,16,55,186,18.646715528478467,39,5,1.6431676725154984,3,0.10909090909090909,0.5625,1.4745954442383014,0.24118533305548162,0.45340909090909093,0.3125,0.14050770128592724,0.2761363636363636,1,5,0.0,0,0
1250,ID_2477cfac6,07d417b1c,3.0,0,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,1,False,0.0,0.66666669,0.0,11.0,8.333333,1.6666666,6,1,2,3,0,2,2,1,4,1.0,5,5,2,3,0,3,4,0,2.0,False,1,1,2,4,0,3,0.8,0.2,1.2,0.0,1,5,5,0.0,0,0,0,0,0,1,2,0.5477225575051661,1,0,1,1,0,0,0.0,0,1,0.5477225575051661,0,0,0,0,0,0,1,0,1,1,0.4472135954999579,0,1,0.447213595499958,0,0,0.0,0,1,1,0,0,0,0,1,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,0.4472135954999579,0,1,1,0.4472135954999579,0,1,1,0.447213595499958,0,1,1,0,0,0,0,0,0,0,0.0,0,0,1,0.0,0,0.0,0.0,0,11,30,4.0620192023179795,11,6,53,132,18.501351301999538,47,4,1.5811388300841898,4,0.0,0.4166666666666667,1.0811103882021253,0.1485203585602233,0.4166666666666667,0.09375,0.037116822611823586,0.09375,2,10,0.0,0,1
1251,ID_76174fb5f,6dadee391,4.0,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,False,0.0,1.5,0.0,10.0,11.0,2.5,3,1,0,1,1,3,4,2,3,0.0,5,5,3,2,0,2,3,0,2.0,False,1,1,1,3,1,1,0.6,0.0,0.6,0.0,0,0,5,0.0,0,0,1,1,0,1,4,0.4472135954999579,1,0,1,2,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,1,3,0.5477225575051661,0,1,0.447213595499958,0,0,0.0,0,1,2,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0.0,0,0,0,0.0,0,1,2,0.5477225575051661,0,0,0,0,0,0,1,0,0,0,0.0,0,0,1,0.0,0,0.0,0.0,0,12,30,5.656854249492381,12,1,47,91,18.51215816699933,46,6,2.5099800796022267,6,0.0,0.5333333333333333,1.2460992907801418,0.25940369532648677,0.5333333333333333,0.25,0.11594182990679727,0.25,1,5,0.0,0,1
1252,ID_6b939f366,f95f4c3a5,2.0,0,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,False,0.0,1.0,9.0,0.0,10.0,3.0,4,1,3,4,1,1,2,2,4,0.0,6,6,3,3,0,2,3,0,2.0,False,1,2,1,4,1,1,0.5,0.0,0.6666666666666666,0.0,0,0,6,0.0,0,0,0,0,0,1,2,0.5163977794943222,1,0,1,2,0,0,0.0,0,1,0.5163977794943222,0,0,0,0,0,0,0,0,1,2,0.5163977794943223,0,1,0.408248290463863,0,1,0.408248290463863,0,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0.0,0,1,1,0.408248290463863,0,1,3,0.5477225575051661,0,0,0,0,0,0,0,0,0,0,0.0,0,0,1,0.0,0,0.0,0.0,0,9,30,4.0,9,3,57,148,20.906139449134713,54,3,1.4719601443879746,3,0.0,0.4444444444444444,1.054720133667502,0.17115272881165047,0.4444444444444444,0.16666666666666666,0.06307462917719439,0.16666666666666666,1,6,0.0,0,0
1253,ID_09eb64329,288bdeaaf,4.0,0,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,1,False,110000.0,1.0,11.0,0.0,11.0,2.0,5,0,1,1,1,2,3,1,3,1.0,4,4,2,2,0,2,2,0,2.0,False,2,2,2,6,0,3,0.5,0.25,1.25,27500.0,1,4,4,0.0,0,0,0,0,0,1,3,0.5,1,0,1,1,0,0,0.0,0,1,0.5773502691896257,0,0,0,0,0,0,0,0,1,1,0.5,0,1,0.5,0,1,0.5,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,0.5,0,0,0,0.0,0,0,0,0.0,0,1,2,0,0,0,0,0,0,0,0.0,0,0,1,0.0,0,0.0,0.0,0,11,27,5.315072906367325,11,0,37,84,18.01850900231944,37,4,2.0615528128088303,4,0.2972972972972973,0.4166666666666667,1.0282496782496784,0.06457490749231226,0.11936936936936937,0.11428571428571428,0.016380894205586635,0.030952380952380953,2,8,0.0,0,0
1254,ID_f71ea3e73,3be2a6174,1.0,0,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,False,0.0,0.0,6.0,0.0,3.0,1.0,4,0,1,1,0,1,1,0,2,0.0,2,2,0,2,0,2,0,0,2.0,False,1,2,0,3,0,1,0.0,0.0,2.0,0.0,0,0,2,0.0,0,0,0,0,0,1,1,0.7071067811865476,1,0,0,0,0,0,0.0,1,1,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0,1,0.7071067811865476,0,1,0.7071067811865476,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0.0,0,1,1,0.7071067811865476,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0,6,6,4.242640687119285,6,47,52,99,3.5355339059327378,5,2,1.4142135623730951,2,0.0,0.11538461538461539,0.11538461538461539,0.08158924398306318,0.11538461538461539,0.038461538461538464,0.02719641466102106,0.038461538461538464,0,0,0.0,0,0
1255,ID_a4d227ea9,d9b1558b5,1.0,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,False,0.0,1.0,0.0,6.0,5.0,2.0,7,0,1,1,0,3,3,0,4,0.0,8,4,1,3,1,4,5,4,2.0,False,1,0,1,2,0,1,0.625,0.0,0.875,0.0,0,0,4,0.0,0,0,0,0,0,1,3,0.5,1,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,1,0,1,3,0.5,0,1,0.5,0,0,0.0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.5,0,1,2,0.5773502691896257,0,1,1,0.5,0,0,0,0,0,0,0,0,0,0,0.0,0,0,1,0.0,0,0.0,0.0,3,9,24,2.449489742783178,6,16,66,151,21.884164746836163,50,3,0.816496580927726,2,0.045454545454545456,0.5625,0.9782586599447065,0.225055019871521,0.5170454545454546,0.1875,0.07501833995717366,0.17234848484848486,1,4,0.0,0,1
1256,ID_d9b027172,2b53fd116,4.0,0,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,False,0.0,4.0,0.0,6.0,14.666667000000002,1.6666666,5,0,2,2,0,3,3,0,5,0.0,5,5,2,3,2,3,4,0,2.0,False,2,1,2,5,0,1,0.8,0.0,1.0,0.0,0,0,5,0.0,0,0,0,0,0,1,3,0.5477225575051661,1,0,0,0,0,0,0.0,0,1,0.5477225575051662,0,0,0,0,0,0,1,0,1,2,0.5477225575051661,0,1,0.4472135954999579,0,1,0.447213595499958,0,1,1,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.447213595499958,0,1,1,0.4472135954999579,0,0,0,0.0,0,1,1,0,0,0,1,0,1,1,0.4472135954999579,0,0,1,0.0,0,0.0,0.0,3,12,44,4.08656334834051,9,18,72,223,26.519803920843756,54,7,2.5495097567963922,6,0.041666666666666664,0.631578947368421,1.6479335348415804,0.2810557134417347,0.5899122807017544,0.3684210526315789,0.1468872522417665,0.35453216374269003,1,5,0.0,0,1
1257,ID_5e74e2ebd,743853648,2.0,0,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,False,0.0,0.33333334,0.0,0.0,4.25,1.0,6,0,2,2,0,2,2,0,4,1.0,4,4,0,4,1,4,2,0,2.0,False,1,1,1,3,0,3,0.5,0.25,1.5,0.0,1,4,4,0.0,0,0,1,1,0,1,2,0.5773502691896257,1,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,1,0,1,3,0.5,0,1,0.5,0,0,0.0,0,1,2,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,1,1,0.5,0,0,0,0.0,0,0,0,0.0,0,0,0,0,0,0,0,0,1,1,0.5,0,0,1,0.0,0,0.0,0.0,0,12,17,5.678908345800274,12,24,78,211,22.23173407541571,54,7,3.366501646120693,7,0.0,0.5,0.5961538461538461,0.23832450570540134,0.5,0.2916666666666667,0.14291601615138813,0.2916666666666667,2,8,0.0,0,1
1258,ID_18f23be74,70604be7e,2.0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,1,False,50000.0,1.5,9.0,0.0,9.0,2.5,5,1,1,2,1,2,3,2,3,2.0,5,5,3,2,0,2,2,0,2.0,False,2,2,2,6,0,3,0.4,0.4,1.0,10000.0,1,5,5,0.0,0,0,0,0,0,1,3,0.5477225575051662,1,0,1,1,0,0,0.0,0,1,0.5477225575051661,0,0,0,0,0,0,0,0,1,2,0.5477225575051661,0,1,0.447213595499958,0,1,0.4472135954999579,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,2,0.5477225575051661,0,0,0,0.0,0,1,2,0.5477225575051661,0,0,0,0,0,0,0,0,0,0,0.0,0,0,1,0.0,0,0.0,0.0,0,9,26,3.898717737923586,9,0,38,97,17.140595088852663,38,3,1.3416407864998738,3,0.23684210526315788,0.4166666666666667,1.1967520151730677,0.08330410727146613,0.1798245614035088,0.1,0.009608063563887352,0.02105263157894738,2,10,0.0,0,0
1259,ID_1d42e2791,a31293bf8,3.0,0,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,False,0.0,0.5,4.0,0.0,2.6666667,1.0,5,0,2,2,0,1,1,0,3,0.0,3,3,0,3,1,3,1,0,2.0,False,0,0,1,1,0,1,0.3333333333333333,0.0,1.6666666666666667,0.0,0,0,3,0.0,0,0,1,2,0,1,1,0.5773502691896258,1,0,0,0,0,0,0.0,0,1,0.5773502691896258,0,0,0,0,0,0,0,0,1,1,0.5773502691896258,0,1,0.5773502691896258,0,1,0.5773502691896258,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,2,0.5773502691896258,0,0,0,0.0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,1,0.0,0,0.0,0.0,0,4,8,2.3094010767585034,4,43,68,174,13.228756555322953,25,1,0.5773502691896258,1,0.0,0.06349206349206349,0.1223155929038282,0.03538654393361946,0.06349206349206349,0.015873015873015872,0.008846635983404865,0.015873015873015872,1,3,0.0,0,0
1260,ID_5cb765aa4,e05d34c01,1.0,0,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,False,0.0,0.0,0.0,9.0,10.0,1.0,5,0,0,0,0,2,2,0,2,0.0,2,2,0,2,0,2,0,0,2.0,False,2,2,2,6,0,1,0.0,0.0,2.5,0.0,0,0,2,0.0,0,0,0,0,1,1,2,0.0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,1,0,1,1,0.7071067811865476,0,1,0.7071067811865476,0,0,0.0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,1,1,0.7071067811865476,0,1,1,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,9,11,20,1.4142135623730951,2,25,63,88,26.870057685088806,38,4,0.7071067811865476,1,0.14285714285714285,0.44,0.5828571428571429,0.21011172926685984,0.29714285714285715,0.16,0.07946533350477392,0.11238095238095239,0,0,0.0,0,1
1261,ID_3e4e48674,b9b0f3bbb,2.0,0,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,False,0.0,0.5,6.0,0.0,12.0,1.5,4,0,2,2,0,1,1,0,3,0.0,3,3,1,2,0,2,1,0,2.0,False,2,2,2,6,0,1,0.3333333333333333,0.0,1.3333333333333333,0.0,0,0,3,0.0,0,0,0,0,0,1,1,0.5773502691896258,1,0,0,0,0,0,0.0,0,1,0.5773502691896258,0,0,0,0,0,0,0,0,1,1,0.5773502691896258,0,1,0.5773502691896258,0,1,0.5773502691896258,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,1,2,0.5773502691896258,0,0,0,0.0,0,0,0,0,0,0,0,0,1,1,0.5773502691896258,0,0,1,0.0,0,0.0,0.0,6,12,24,3.4641016151377544,6,18,52,121,19.347695814575268,34,7,2.8867513459481287,5,0.11538461538461539,0.6666666666666666,0.8996983408748115,0.31763174393005617,0.5512820512820512,0.3888888888888889,0.20210197314435663,0.3504273504273504,1,3,0.0,0,0
1262,ID_577c23b92,b1f5e27aa,3.0,0,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,False,50000.0,0.0,9.0,0.0,9.0,1.3333334,5,0,2,2,0,2,2,0,4,0.0,4,4,0,4,0,3,4,0,2.0,False,2,2,2,6,0,1,1.0,0.0,1.25,12500.0,0,0,4,0.0,0,0,1,2,0,1,2,0.5773502691896257,1,0,0,0,0,0,0.0,0,1,0.5773502691896257,0,0,0,0,0,0,0,0,1,2,0.5773502691896257,0,1,0.5,0,1,0.5,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,1,2,0.5773502691896257,0,1,1,0.5,0,0,0,0,0,0,0,0,1,1,0.5,0,0,1,0.0,0,0.0,0.0,6,15,36,4.242640687119285,9,30,59,177,15.370426148939398,29,7,2.3804761428476167,5,0.1016949152542373,0.5,0.949909200968523,0.17864799177904303,0.3983050847457627,0.23333333333333334,0.09244706088776045,0.19943502824858758,1,4,0.0,0,0
1263,ID_b70e4bde4,d51b6591e,4.0,0,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,False,60000.0,0.0,9.0,0.0,10.0,1.0,4,0,1,1,0,1,1,0,2,0.0,2,2,0,2,0,2,2,0,2.0,False,2,1,2,5,0,1,1.0,0.0,2.0,30000.0,0,0,2,0.0,0,0,0,0,0,1,1,0.7071067811865476,1,0,0,0,0,0,0.0,1,1,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0,1,0.7071067811865476,0,1,0.7071067811865476,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,1,1,0.7071067811865476,0,1,1,0,0,0,0,0,0,0,0.0,0,0,1,0.0,0,0.0,0.0,9,11,20,1.4142135623730951,2,23,24,47,0.7071067811865476,1,4,0.7071067811865476,1,0.391304347826087,0.4583333333333333,0.8496376811594203,0.0473966501882287,0.06702898550724634,0.16666666666666666,0.025619810912556065,0.03623188405797101,1,2,0.0,0,0
